PL_Name,Path,File_Name,Title,Artist,Album,Track_Length,Album_Cover
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 02 Pitch.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 03 Detune.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 04 One.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 05 Komeda.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 06 Tst.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 07 Orion.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 08 Onno.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
Closing_List,/home/pc84/Music/Michał Lewicki - Ton/,Michał Lewicki - Ton - 09 Nodobra.mp3,Pitch,Michał Lewicki,Ton,269.34378006228343,/home/pc84/Music/Michał Lewicki - Ton/cover.jpg
